30.0, 30.0, 21.0, 0.0, 0.0
330.0, 30.0, 21.0, 300.0, 2.0
330.0, 40.0, 21.0, 300.0, 0.0
30.0, 40.0, 21.0, 600.0, 2.0
30.0, 50.0, 21.0, 600.0, 0.0
330.0, 50.0, 21.0, 900.0, 2.0
330.0, 60.0, 21.0, 900.0, 0.0
30.0, 60.0, 21.0, 1200.0, 2.0
30.0, 70.0, 21.0, 1200.0, 0.0
330.0, 70.0, 21.0, 1500.0, 2.0
330.0, 80.0, 21.0, 1500.0, 0.0
30.0, 80.0, 21.0, 1800.0, 2.0
30.0, 90.0, 21.0, 1800.0, 0.0
330.0, 90.0, 21.0, 2100.0, 2.0
330.0, 100.0, 21.0, 2100.0, 0.0
30.0, 100.0, 21.0, 2400.0, 2.0
30.0, 110.0, 21.0, 2400.0, 0.0
330.0, 110.0, 21.0, 2700.0, 2.0
330.0, 120.0, 21.0, 2700.0, 0.0
30.0, 120.0, 21.0, 3000.0, 2.0
30.0, 130.0, 21.0, 3000.0, 0.0
330.0, 130.0, 21.0, 3300.0, 2.0
330.0, 140.0, 21.0, 3300.0, 0.0
30.0, 140.0, 21.0, 3600.0, 2.0
30.0, 150.0, 21.0, 3600.0, 0.0
330.0, 150.0, 21.0, 3900.0, 2.0
330.0, 160.0, 21.0, 3900.0, 0.0
30.0, 160.0, 21.0, 4200.0, 2.0
30.0, 170.0, 21.0, 4200.0, 0.0
330.0, 170.0, 21.0, 4500.0, 2.0
330.0, 180.0, 21.0, 4500.0, 0.0
30.0, 180.0, 21.0, 4800.0, 2.0
30.0, 190.0, 21.0, 4800.0, 0.0
330.0, 190.0, 21.0, 5100.0, 2.0
330.0, 200.0, 21.0, 5100.0, 0.0
30.0, 200.0, 21.0, 5400.0, 2.0
30.0, 210.0, 21.0, 5400.0, 0.0
330.0, 210.0, 21.0, 5700.0, 2.0
330.0, 220.0, 21.0, 5700.0, 0.0
30.0, 220.0, 21.0, 6000.0, 1.0
30.0, 30.0, 27.0, 6000.0, 0.0
30.0, 220.0, 27.0, 6190.0, 2.0
40.0, 220.0, 27.0, 6190.0, 0.0
40.0, 30.0, 27.0, 6380.0, 2.0
50.0, 30.0, 27.0, 6380.0, 0.0
50.0, 220.0, 27.0, 6570.0, 2.0
60.0, 220.0, 27.0, 6570.0, 0.0
60.0, 30.0, 27.0, 6760.0, 2.0
70.0, 30.0, 27.0, 6760.0, 0.0
70.0, 220.0, 27.0, 6950.0, 2.0
80.0, 220.0, 27.0, 6950.0, 0.0
80.0, 30.0, 27.0, 7140.0, 2.0
90.0, 30.0, 27.0, 7140.0, 0.0
90.0, 220.0, 27.0, 7330.0, 2.0
100.0, 220.0, 27.0, 7330.0, 0.0
100.0, 30.0, 27.0, 7520.0, 2.0
110.0, 30.0, 27.0, 7520.0, 0.0
110.0, 220.0, 27.0, 7710.0, 2.0
120.0, 220.0, 27.0, 7710.0, 0.0
120.0, 30.0, 27.0, 7900.0, 2.0
130.0, 30.0, 27.0, 7900.0, 0.0
