    64.231,    38.800,    10.385,  2409.535,     0.000
    57.615,    44.354,    10.385,  2418.173,     0.000
    51.354,    50.292,    10.385,  2426.803,     0.000
    45.477,    56.600,    10.385,  2435.424,     0.000
    39.985,    63.262,    10.385,  2444.058,     0.000
    34.923,    70.262,    10.385,  2452.696,     0.000
    30.308,    77.538,    10.385,  2461.313,     0.000
    26.138,    85.108,    10.385,  2469.954,     0.000
    22.446,    92.908,    10.385,  2478.584,     0.000
    19.246,   100.923,    10.385,  2487.215,     0.000
    16.538,   109.108,    10.385,  2495.836,     0.000
    14.354,   117.462,    10.385,  2504.470,     0.000
    12.677,   125.938,    10.385,  2513.112,     0.000
    11.538,   134.492,    10.385,  2521.741,     0.000
    10.938,   143.092,    10.385,  2530.362,     0.000
    10.862,   151.723,    10.385,  2538.993,     0.000
    11.323,   160.338,    10.385,  2547.621,     0.000
    12.308,   168.923,    10.385,  2556.262,     0.000
    13.831,   177.415,    10.385,  2564.889,     0.000
    15.877,   185.800,    10.385,  2573.520,     0.000
    18.446,   194.031,    10.385,  2582.142,     0.000
    21.523,   202.108,    10.385,  2590.786,     0.000
    25.092,   209.954,    10.385,  2599.405,     0.000
    29.138,   217.585,    10.385,  2608.043,     0.000
    33.662,   224.938,    10.385,  2616.676,     0.000
    38.631,   232.000,    10.385,  2625.311,     0.000
    44.031,   238.723,    10.385,  2633.934,     0.000
    49.831,   245.108,    10.385,  2642.560,     0.000
    56.031,   251.123,    10.385,  2651.198,     0.000
    62.585,   256.723,    10.385,  2659.819,     0.000
    69.492,   261.923,    10.385,  2668.465,     0.000
    76.692,   266.662,    10.385,  2677.084,     0.000
    84.185,   270.954,    10.385,  2685.719,     0.000
    91.923,   274.754,    10.385,  2694.340,     0.000
    99.892,   278.077,    10.385,  2702.975,     0.000
   108.062,   280.877,    10.385,  2711.610,     0.000
   116.385,   283.169,    10.385,  2720.243,     0.000
   124.831,   284.938,    10.385,  2728.873,     0.000
   133.369,   286.169,    10.385,  2737.499,     0.000
   141.969,   286.862,    10.385,  2746.127,     0.000
   150.600,   287.000,    10.385,  2754.759,     0.000
   159.231,   286.615,    10.385,  2763.398,     0.000
   167.800,   285.677,    10.385,  2772.019,     0.000
   176.308,   284.200,    10.385,  2780.654,     0.000
   184.708,   282.185,    10.385,  2789.292,     0.000
   192.954,   279.646,    10.385,  2797.920,     0.000
   201.031,   276.585,    10.385,  2806.558,     0.000
   208.892,   273.031,    10.385,  2815.185,     0.000
   216.508,   268.985,    10.385,  2823.809,     0.000
   223.862,   264.462,    10.385,  2832.442,     0.000
   230.908,   259.492,    10.385,  2841.065,     0.000
   237.631,   254.077,    10.385,  2849.698,     0.000
   244.000,   248.246,    10.385,  2858.333,     0.000
   249.985,   242.015,    10.385,  2866.972,     0.000
   255.554,   235.431,    10.385,  2875.596,     0.000
   260.692,   228.492,    10.385,  2884.230,     0.000
   265.385,   221.262,    10.385,  2892.850,     0.000
   269.615,   213.723,    10.385,  2901.494,     0.000
   273.338,   205.954,    10.385,  2910.110,     0.000
   276.585,   197.938,    10.385,  2918.757,     0.000
   279.292,   189.754,    10.385,  2927.378,     0.000
   281.477,   181.400,    10.385,  2936.013,     0.000
   283.123,   172.923,    10.385,  2944.648,     0.000
   284.231,   164.369,    10.385,  2953.274,     0.000
   284.785,   155.754,    10.385,  2961.907,     0.000
   284.800,   147.123,    10.385,  2970.537,     0.000
   284.246,   138.508,    10.385,  2979.171,     0.000
   283.154,   129.954,    10.385,  2987.794,     0.000
   281.508,   121.477,    10.385,  2996.429,     0.000
   279.323,   113.123,    10.385,  3005.064,     0.000
   276.600,   104.938,    10.385,  3013.690,     0.000
   273.369,    96.938,    10.385,  3022.317,     0.000
   269.631,    89.154,    10.385,  3030.953,     0.000
   265.385,    81.646,    10.385,  3039.578,     0.000
   260.677,    74.400,    10.385,  3048.220,     0.000
   255.523,    67.492,    10.385,  3056.838,     0.000
   249.923,    60.923,    10.385,  3065.470,     0.000
   243.908,    54.738,    10.385,  3074.098,     0.000
   237.508,    48.938,    10.385,  3082.735,     0.000
   230.738,    43.569,    10.385,  3091.375,     0.000
   223.662,    38.662,    10.385,  3099.987,     0.000
   216.262,    34.200,    10.385,  3108.628,     0.000
   208.600,    30.246,    10.385,  3117.250,     0.000
   200.692,    26.785,    10.385,  3125.882,     0.000
   192.569,    23.846,    10.385,  3134.520,     0.000
   184.277,    21.431,    10.385,  3143.157,     0.000
   175.862,    19.569,    10.385,  3151.776,     0.000
   167.323,    18.262,    10.385,  3160.414,     0.000
   158.723,    17.492,    10.385,  3169.048,     0.000
   150.092,    17.308,    10.385,  3177.681,     0.000
   141.477,    17.662,    10.385,  3186.304,     0.000
   132.892,    18.585,    10.385,  3194.938,     0.000
   124.385,    20.062,    10.385,  3203.573,     0.000
   116.000,    22.108,    10.385,  3212.203,     0.000
   107.769,    24.677,    10.385,  3220.826,     0.000
    99.708,    27.785,    10.385,  3229.465,     0.000
    91.877,    31.400,    10.385,  3238.091,     0.000
    84.308,    35.538,    10.385,  3246.717,     0.000
    77.000,    40.154,    10.385,  3255.360,     0.000
    70.031,    45.231,    10.385,  3263.983,     0.000
    63.400,    50.754,    10.385,  3272.612,     0.000
    57.154,    56.708,    10.385,  3281.242,     0.000
    51.308,    63.062,    10.385,  3289.876,     0.000
    45.877,    69.769,    10.385,  3298.506,     0.000
    40.923,    76.831,    10.385,  3307.132,     0.000
    36.431,    84.200,    10.385,  3315.763,     0.000
    32.431,    91.846,    10.385,  3324.392,     0.000
    28.938,    99.738,    10.385,  3333.022,     0.000
    25.985,   107.846,    10.385,  3341.652,     0.000
    23.554,   116.138,    10.385,  3350.293,     0.000
    21.692,   124.554,    10.385,  3358.912,     0.000
    20.385,   133.092,    10.385,  3367.550,     0.000
    19.631,   141.692,    10.385,  3376.183,     0.000
    19.462,   150.323,    10.385,  3384.815,     0.000
    19.862,   158.938,    10.385,  3393.440,     0.000
    20.831,   167.523,    10.385,  3402.079,     0.000
    22.354,   176.015,    10.385,  3410.707,     0.000
    24.446,   184.385,    10.385,  3419.333,     0.000
    27.092,   192.600,    10.385,  3427.964,     0.000
    30.277,   200.631,    10.385,  3436.604,     0.000
    33.985,   208.415,    10.385,  3445.226,     0.000
    38.200,   215.954,    10.385,  3453.863,     0.000
    42.892,   223.185,    10.385,  3462.483,     0.000
    48.077,   230.092,    10.385,  3471.120,     0.000
    53.708,   236.631,    10.385,  3479.749,     0.000
    59.754,   242.785,    10.385,  3488.376,     0.000
    66.200,   248.538,    10.385,  3497.016,     0.000
    73.015,   253.831,    10.385,  3505.645,     0.000
    80.169,   258.662,    10.385,  3514.277,     0.000
    87.615,   263.000,    10.385,  3522.895,     0.000
    95.354,   266.831,    10.385,  3531.530,     0.000
   103.323,   270.138,    10.385,  3540.158,     0.000
   111.508,   272.908,    10.385,  3548.799,     0.000
   119.846,   275.123,    10.385,  3557.427,     0.000
   128.308,   276.769,    10.385,  3566.047,     0.000
   136.877,   277.846,    10.385,  3574.683,     0.000
   145.492,   278.354,    10.385,  3583.314,     0.000
   154.123,   278.277,    10.385,  3591.945,     0.000
   162.723,   277.615,    10.385,  3600.570,     0.000
   171.277,   276.369,    10.385,  3609.214,     0.000
   179.708,   274.569,    10.385,  3617.835,     0.000
   188.015,   272.200,    10.385,  3626.474,     0.000
   196.123,   269.262,    10.385,  3635.098,     0.000
   204.031,   265.800,    10.385,  3643.730,     0.000
   211.677,   261.800,    10.385,  3652.359,     0.000
   219.046,   257.308,    10.385,  3660.990,     0.000
   226.092,   252.308,    10.385,  3669.630,     0.000
   232.769,   246.862,    10.385,  3678.246,     0.000
   239.077,   240.969,    10.385,  3686.878,     0.000
   244.969,   234.662,    10.385,  3695.509,     0.000
   250.415,   227.969,    10.385,  3704.138,     0.000
   255.400,   220.908,    10.385,  3712.781,     0.000
   259.892,   213.538,    10.385,  3721.412,     0.000
   263.877,   205.892,    10.385,  3730.034,     0.000
   267.323,   197.985,    10.385,  3738.660,     0.000
   270.231,   189.846,    10.385,  3747.302,     0.000
   272.585,   181.538,    10.385,  3755.937,     0.000
   274.354,   173.092,    10.385,  3764.566,     0.000
   275.538,   164.554,    10.385,  3773.187,     0.000
   276.154,   155.938,    10.385,  3781.824,     0.000
   276.169,   147.308,    10.385,  3790.455,     0.000
   275.600,   138.692,    10.385,  3799.089,     0.000
   274.431,   130.138,    10.385,  3807.722,     0.000
   272.692,   121.692,    10.385,  3816.346,     0.000
   270.369,   113.385,    10.385,  3824.972,     0.000
   267.492,   105.246,    10.385,  3833.604,     0.000
   264.062,    97.323,    10.385,  3842.238,     0.000
   260.077,    89.662,    10.385,  3850.874,     0.000
   255.600,    82.292,    10.385,  3859.496,     0.000
   250.615,    75.246,    10.385,  3868.127,     0.000
   245.154,    68.554,    10.385,  3876.765,     0.000
   239.246,    62.262,    10.385,  3885.396,     0.000
   232.923,    56.385,    10.385,  3894.029,     0.000
   226.215,    50.969,    10.385,  3902.650,     0.000
   219.138,    46.015,    10.385,  3911.288,     0.000
   211.738,    41.569,    10.385,  3919.921,     0.000
   204.062,    37.646,    10.385,  3928.542,     0.000
   196.123,    34.262,    10.385,  3937.172,     0.000
   187.969,    31.431,    10.385,  3945.803,     0.000
   179.631,    29.185,    10.385,  3954.439,     0.000
   171.169,    27.508,    10.385,  3963.065,     0.000
   162.600,    26.431,    10.385,  3971.702,     0.000
   153.985,    25.954,    10.385,  3980.330,     0.000
   145.354,    26.077,    10.385,  3988.962,     0.000
   136.754,    26.785,    10.385,  3997.591,     0.000
   128.231,    28.108,    10.385,  4006.216,     0.000
   119.800,    30.015,    10.385,  4014.860,     0.000
   111.538,    32.508,    10.385,  4023.490,     0.000
   103.477,    35.554,    10.385,  4032.107,     0.000
    95.631,    39.169,    10.385,  4040.746,     0.000
    88.077,    43.323,    10.385,  4049.367,     0.000
    80.815,    48.000,    10.385,  4058.004,     0.000
    73.908,    53.169,    10.385,  4066.632,     0.000
    67.369,    58.815,    10.385,  4075.271,     0.000
    61.246,    64.892,    10.385,  4083.898,     0.000
    55.569,    71.400,    10.385,  4092.534,     0.000
    50.369,    78.277,    10.385,  4101.155,     0.000
    45.646,    85.508,    10.385,  4109.792,     0.000
    41.462,    93.062,    10.385,  4118.427,     0.000
    37.800,   100.877,    10.385,  4127.058,     0.000
    34.723,   108.938,    10.385,  4135.687,     0.000
    32.200,   117.185,    10.385,  4144.310,     0.000
    30.277,   125.600,    10.385,  4152.942,     0.000
    28.954,   134.138,    10.385,  4161.583,     0.000
    28.231,   142.738,    10.385,  4170.213,     0.000
    28.108,   151.354,    10.385,  4178.829,     0.000
    28.615,   159.985,    10.385,  4187.475,     0.000
    29.723,   168.538,    10.385,  4196.100,     0.000
    31.431,   177.000,    10.385,  4204.733,     0.000
    33.738,   185.308,    10.385,  4213.355,     0.000
    36.631,   193.446,    10.385,  4221.992,     0.000
    40.092,   201.354,    10.385,  4230.624,     0.000
    44.108,   208.985,    10.385,  4239.247,     0.000
    48.662,   216.323,    10.385,  4247.883,     0.000
    53.723,   223.323,    10.385,  4256.522,     0.000
    59.262,   229.923,    10.385,  4265.138,     0.000
    65.277,   236.123,    10.385,  4273.776,     0.000
    71.708,   241.892,    10.385,  4282.416,     0.000
    78.523,   247.169,    10.385,  4291.035,     0.000
    85.708,   251.954,    10.385,  4299.667,     0.000
    93.215,   256.200,    10.385,  4308.292,     0.000
   101.015,   259.908,    10.385,  4316.929,     0.000
   109.062,   263.046,    10.385,  4325.565,     0.000
   117.308,   265.600,    10.385,  4334.198,     0.000
   125.708,   267.554,    10.385,  4342.822,     0.000
   134.231,   268.892,    10.385,  4351.450,     0.000
   142.831,   269.615,    10.385,  4360.080,     0.000
   151.462,   269.723,    10.385,  4368.711,     0.000
   160.077,   269.215,    10.385,  4377.342,     0.000
   168.631,   268.077,    10.385,  4385.971,     0.000
   177.092,   266.323,    10.385,  4394.612,     0.000
   185.385,   263.969,    10.385,  4403.232,     0.000
   193.508,   261.015,    10.385,  4411.876,     0.000
   201.385,   257.492,    10.385,  4420.505,     0.000
   208.985,   253.400,    10.385,  4429.136,     0.000
   216.262,   248.769,    10.385,  4437.762,     0.000
   223.200,   243.631,    10.385,  4446.396,     0.000
   229.723,   237.985,    10.385,  4455.023,     0.000
   235.846,   231.892,    10.385,  4463.661,     0.000
   241.492,   225.369,    10.385,  4472.288,     0.000
   246.646,   218.462,    10.385,  4480.906,     0.000
   251.292,   211.185,    10.385,  4489.540,     0.000
   255.400,   203.585,    10.385,  4498.179,     0.000
   258.938,   195.708,    10.385,  4506.814,     0.000
   261.892,   187.600,    10.385,  4515.443,     0.000
   264.246,   179.308,    10.385,  4524.063,     0.000
   265.985,   170.846,    10.385,  4532.702,     0.000
   267.092,   162.292,    10.385,  4541.327,     0.000
   267.585,   153.677,    10.385,  4549.956,     0.000
   267.431,   145.046,    10.385,  4558.588,     0.000
   266.646,   136.446,    10.385,  4567.224,     0.000
   265.246,   127.938,    10.385,  4575.846,     0.000
   263.200,   119.538,    10.385,  4584.492,     0.000
   260.569,   111.323,    10.385,  4593.118,     0.000
   257.323,   103.323,    10.385,  4601.752,     0.000
   253.492,    95.585,    10.385,  4610.386,     0.000
   249.123,    88.154,    10.385,  4619.007,     0.000
   244.200,    81.062,    10.385,  4627.640,     0.000
   238.769,    74.354,    10.385,  4636.271,     0.000
   232.862,    68.062,    10.385,  4644.902,     0.000
   226.492,    62.231,    10.385,  4653.537,     0.000
   219.723,    56.892,    10.385,  4662.158,     0.000
   212.569,    52.062,    10.385,  4670.790,     0.000
   205.077,    47.769,    10.385,  4679.425,     0.000
   197.277,    44.062,    10.385,  4688.061,     0.000
   189.231,    40.938,    10.385,  4696.692,     0.000
   180.985,    38.415,    10.385,  4705.315,     0.000
   172.569,    36.523,    10.385,  4713.941,     0.000
   164.031,    35.246,    10.385,  4722.574,     0.000
   155.415,    34.631,    10.385,  4731.212,     0.000
   146.785,    34.646,    10.385,  4739.842,     0.000
   138.185,    35.308,    10.385,  4748.468,     0.000
   129.646,    36.615,    10.385,  4757.106,     0.000
   121.246,    38.569,    10.385,  4765.730,     0.000
   113.000,    41.123,    10.385,  4774.363,     0.000
   104.969,    44.308,    10.385,  4783.002,     0.000
    97.215,    48.077,    10.385,  4791.623,     0.000
    89.754,    52.415,    10.385,  4800.254,     0.000
    82.646,    57.308,    10.385,  4808.883,     0.000
    75.923,    62.723,    10.385,  4817.516,     0.000
    69.631,    68.631,    10.385,  4826.147,     0.000
    63.800,    75.000,    10.385,  4834.782,     0.000
    58.462,    81.785,    10.385,  4843.415,     0.000
    53.662,    88.954,    10.385,  4852.043,     0.000
    49.415,    96.462,    10.385,  4860.668,     0.000
    45.738,   104.277,    10.385,  4869.305,     0.000
    42.677,   112.338,    10.385,  4877.929,     0.000
    40.231,   120.615,    10.385,  4886.559,     0.000
    38.415,   129.062,    10.385,  4895.198,     0.000
    37.246,   137.615,    10.385,  4903.832,     0.000
    36.738,   146.231,    10.385,  4912.462,     0.000
    36.877,   154.862,    10.385,  4921.094,     0.000
    37.692,   163.446,    10.385,  4929.717,     0.000
    39.138,   171.954,    10.385,  4938.347,     0.000
    41.246,   180.323,    10.385,  4946.978,     0.000
    43.985,   188.508,    10.385,  4955.608,     0.000
    47.323,   196.462,    10.385,  4964.234,     0.000
    51.277,   204.138,    10.385,  4972.870,     0.000
    55.815,   211.492,    10.385,  4981.511,     0.000
    60.892,   218.462,    10.385,  4990.133,     0.000
    66.477,   225.031,    10.385,  4998.756,     0.000
    72.569,   231.154,    10.385,  5007.393,     0.000
    79.108,   236.785,    10.385,  5016.022,     0.000
    86.062,   241.908,    10.385,  5024.659,     0.000
    93.385,   246.462,    10.385,  5033.283,     0.000
   101.046,   250.446,    10.385,  5041.919,     0.000
   108.985,   253.831,    10.385,  5050.549,     0.000
   117.169,   256.585,    10.385,  5059.184,     0.000
   125.523,   258.708,    10.385,  5067.803,     0.000
   134.031,   260.169,    10.385,  5076.436,     0.000
   142.631,   260.969,    10.385,  5085.073,     0.000
   151.262,   261.092,    10.385,  5093.705,     0.000
   159.877,   260.554,    10.385,  5102.337,     0.000
   168.415,   259.354,    10.385,  5110.959,     0.000
   176.846,   257.477,    10.385,  5119.596,     0.000
   185.108,   254.969,    10.385,  5128.230,     0.000
   193.138,   251.815,    10.385,  5136.858,     0.000
   200.892,   248.046,    10.385,  5145.479,     0.000
   208.338,   243.677,    10.385,  5154.113,     0.000
   215.415,   238.738,    10.385,  5162.742,     0.000
   222.092,   233.262,    10.385,  5171.378,     0.000
   228.323,   227.292,    10.385,  5180.007,     0.000
   234.062,   220.831,    10.385,  5188.649,     0.000
   239.277,   213.954,    10.385,  5197.280,     0.000
   243.923,   206.692,    10.385,  5205.900,     0.000
   248.000,   199.077,    10.385,  5214.538,     0.000
   251.462,   191.169,    10.385,  5223.171,     0.000
   254.277,   183.015,    10.385,  5231.797,     0.000
   256.462,   174.662,    10.385,  5240.432,     0.000
   257.969,   166.169,    10.385,  5249.057,     0.000
   258.800,   157.585,    10.385,  5257.681,     0.000
   258.938,   148.954,    10.385,  5266.313,     0.000
   258.415,   140.338,    10.385,  5274.944,     0.000
   257.200,   131.785,    10.385,  5283.584,     0.000
   255.308,   123.369,    10.385,  5292.210,     0.000
   252.754,   115.123,    10.385,  5300.842,     0.000
   249.554,   107.108,    10.385,  5309.473,     0.000
   245.738,    99.369,    10.385,  5318.101,     0.000
   241.308,    91.969,    10.385,  5326.726,     0.000
   236.292,    84.938,    10.385,  5335.362,     0.000
   230.738,    78.323,    10.385,  5344.000,     0.000
   224.677,    72.185,    10.385,  5352.627,     0.000
   218.154,    66.538,    10.385,  5361.254,     0.000
   211.185,    61.446,    10.385,  5369.885,     0.000
   203.831,    56.923,    10.385,  5378.519,     0.000
   196.138,    53.000,    10.385,  5387.154,     0.000
   188.169,    49.708,    10.385,  5395.776,     0.000
   179.954,    47.077,    10.385,  5404.403,     0.000
   171.538,    45.108,    10.385,  5413.045,     0.000
   163.015,    43.815,    10.385,  5421.666,     0.000
   154.400,    43.231,    10.385,  5430.301,     0.000
   145.769,    43.338,    10.385,  5438.932,     0.000
   137.169,    44.138,    10.385,  5447.570,     0.000
   128.677,    45.631,    10.385,  5456.192,     0.000
   120.323,    47.800,    10.385,  5464.823,     0.000
   112.169,    50.646,    10.385,  5473.459,     0.000
   104.277,    54.154,    10.385,  5482.096,     0.000
    96.708,    58.277,    10.385,  5490.715,     0.000
    89.492,    63.000,    10.385,  5499.339,     0.000
    82.677,    68.308,    10.385,  5507.977,     0.000
    76.323,    74.154,    10.385,  5516.612,     0.000
    70.462,    80.492,    10.385,  5525.245,     0.000
    65.138,    87.277,    10.385,  5533.868,     0.000
    60.385,    94.492,    10.385,  5542.509,     0.000
    56.246,   102.062,    10.385,  5551.136,     0.000
    52.738,   109.938,    10.385,  5559.758,     0.000
    49.892,   118.092,    10.385,  5568.395,     0.000
    47.723,   126.446,    10.385,  5577.026,     0.000
    46.246,   134.954,    10.385,  5585.661,     0.000
    45.462,   143.538,    10.385,  5594.281,     0.000
    45.400,   152.169,    10.385,  5602.912,     0.000
    46.046,   160.785,    10.385,  5611.552,     0.000
    47.415,   169.308,    10.385,  5620.184,     0.000
    49.462,   177.692,    10.385,  5628.815,     0.000
    52.200,   185.877,    10.385,  5637.445,     0.000
    55.615,   193.800,    10.385,  5646.073,     0.000
    59.677,   201.415,    10.385,  5654.704,     0.000
    64.338,   208.677,    10.385,  5663.333,     0.000
    69.600,   215.523,    10.385,  5671.967,     0.000
    75.415,   221.892,    10.385,  5680.592,     0.000
    81.738,   227.769,    10.385,  5689.224,     0.000
    88.523,   233.108,    10.385,  5697.857,     0.000
    95.738,   237.846,    10.385,  5706.490,     0.000
   103.323,   241.969,    10.385,  5715.123,     0.000
   111.215,   245.446,    10.385,  5723.747,     0.000
